timestamp,pos1,pos2,pos3,pos4,pos5,pos6,goal_pos1,goal_pos2,goal_pos3,goal_pos4,goal_pos5,goal_pos6,current1,current2,current3,current4,current5,current6,vel1,vel2,vel3,vel4,vel5,vel6,load1,load2,load3,load4,load5,load6,temp1,temp2,temp3,temp4,temp5,temp6,volts1,volts2,volts3,volts4,volts5,volts6,force_x,force_y,force_z
0.014480829238891602,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,31,0,0,19,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,121,121,121,121,-999,-999,-3.92
0.030460834503173828,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,26,0,0,16,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.04645037651062012,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,29,1,0,14,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.06248188018798828,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,30,0,0,16,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.07847142219543457,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,3,28,1,1,16,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.09460234642028809,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,24,0,0,18,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,36,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.11145615577697754,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,23,0,1,16,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,122,121,122,121,121,122,-999,-999,-3.92
0.12746214866638184,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,24,0,0,17,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.1435985565185547,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,3,29,0,0,19,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.15948486328125,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,3,25,0,0,18,0,0,0,0,0,0,32,84,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.175628662109375,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2953634118759635,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,29,0,0,16,0,0,0,0,0,0,32,84,244,-20,24,200,35,44,40,37,36,46,123,121,121,121,121,121,-999,-999,-3.92
0.19104528427124023,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29382905648959484,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,25,0,0,17,0,0,0,0,0,0,32,88,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.20750904083251953,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29382905648959484,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,33,0,0,19,0,0,0,0,0,0,32,92,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.2236316204071045,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29382905648959484,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,32,0,0,16,0,0,0,0,0,0,32,88,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.24006390571594238,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,30,0,1,16,0,0,0,0,0,0,32,92,244,-20,24,200,34,45,40,36,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.2550475597381592,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,30,0,1,16,0,0,0,0,0,0,32,96,244,-20,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.2716481685638428,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,5,23,0,0,16,0,0,0,0,0,0,32,92,244,-20,24,200,34,43,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.2875051498413086,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,1,4,28,0,0,16,0,0,0,0,0,0,32,92,244,-20,24,200,34,44,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.30305027961730957,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1860567136629598,-0.1634088486482603,0.09185943431549103,0,4,26,0,0,19,0,0,0,0,0,0,32,92,244,-20,24,200,35,44,40,37,32,46,123,121,121,121,121,121,-999,-999,-3.92
0.3184998035430908,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,26,0,0,16,0,0,0,0,0,0,32,92,244,0,24,200,34,44,40,37,32,46,123,122,121,116,121,121,-999,-999,-3.92
0.33606672286987305,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.2922947011032262,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,4,29,0,0,16,0,0,0,0,0,0,32,92,244,20,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.35207271575927734,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,26,0,1,15,0,0,0,0,0,0,32,100,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.3680708408355713,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,5,23,0,0,18,0,0,0,0,0,0,32,100,244,0,24,200,34,44,40,37,32,46,123,121,121,121,121,121,-999,-999,-3.92
0.38465380668640137,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,24,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.39965319633483887,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,29,0,0,15,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.41655898094177246,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,24,0,0,14,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.43253135681152344,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,29,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.44812655448913574,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,0,5,30,0,0,18,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.4645421504974365,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,4,24,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,121,120,121,121,-999,-999,-3.92
0.48050546646118164,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,4,27,0,0,19,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.49664855003356934,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,4,29,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,121,121,121,121,-999,-999,-3.92
0.5126616954803467,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,5,25,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.5286562442779541,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,5,24,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.5447022914886475,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,5,24,0,0,14,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,121,-999,-999,-3.92
0.560554027557373,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,4,25,0,0,14,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,121,121,121,122,-999,-999,-3.92
0.5775489807128906,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,5,26,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,38,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.5925397872924805,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,4,30,0,0,17,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,121,122,121,121,122,-999,-999,-3.92
0.6091275215148926,-0.10203463319351465,0.322981808830599,0.05600397160245541,1.1829880028902224,-0.15880578248915436,0.255297648617079,-0.10970641012535785,0.29076034571685755,-0.03298864080692579,1.1845223582765911,-0.1634088486482603,0.09185943431549103,1,5,32,0,0,16,0,0,0,0,0,0,32,96,244,0,24,200,34,44,40,37,32,46,123,122,122,121,121,121,-999,-999,-3.92
