timestamp,pos1,pos2,pos3,pos4,pos5,pos6,goal_pos1,goal_pos2,goal_pos3,goal_pos4,goal_pos5,goal_pos6,current1,current2,current3,current4,current5,current6,vel1,vel2,vel3,vel4,vel5,vel6,load1,load2,load3,load4,load5,load6,temp1,temp2,temp3,temp4,temp5,temp6,volts1,volts2,volts3,volts4,volts5,volts6,force_x,force_y,force_z
0.013791322708129883,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,0,6,0,1,1,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,123,-999,-999,-999
0.030667781829833984,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,0,6,0,0,1,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,121,122,-999,-999,-999
0.04624795913696289,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,1,1,6,0,1,1,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,123,-999,-999,-999
0.06168818473815918,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,1,0,6,0,1,1,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,122,-999,-999,-999
0.07768106460571289,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,0,6,0,1,0,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,122,-999,-999,-999
0.09470772743225098,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,0,7,0,0,0,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,123,-999,-999,-999
0.11069416999816895,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,1,7,0,0,0,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,123,-999,-999,-999
0.12569379806518555,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,1,6,1,1,0,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,49,124,122,123,122,122,123,-999,-999,-999
0.14124703407287598,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,1,1,6,0,1,1,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,123,-999,-999,-999
0.15869688987731934,0.29076034571685755,0.15420271633004848,0.2370579071939551,0.8592390163664392,-0.15113400555731116,0.46645504957606476,0.2953634118759635,0.14499658401183663,0.19716466714837041,0.8623077271391765,-0.14346222862546795,0.4592971715774551,0,0,6,1,0,1,0,0,0,0,0,0,-24,36,116,-20,-32,36,35,33,37,36,32,37,124,122,123,122,122,123,-999,-999,-999
