timestamp,pos1,pos2,pos3,pos4,pos5,pos6,pos7,gripper_width,vel1,vel2,vel3,vel4,vel5,vel6,vel7,vel_d1,vel_d2,vel_d3,vel_d4,vel_d5,vel_d6,vel_d7,tau_d1,tau_d2,tau_d3,tau_d4,tau_d5,tau_d6,tau_d7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_pos6,cmd_pos7,motor_pos1,motor_pos2,motor_pos3,motor_pos4,motor_pos5,motor_pos6,motor_pos7,motor_vel1,motor_vel2,motor_vel3,motor_vel4,motor_vel5,motor_vel6,motor_vel7,force_x,force_y,force_z,torque_ext_x,torque_ext_y,torque_ext_z,lifting
0.0047907829284667,-0.0778784797766752,0.3798955672414679,-0.1089680590774661,-2.512427129914345,-0.1147221566779763,2.883682918221675,0.7284798791939097,1.0,0.0008975740200492,-0.0016575033764712,-0.0024017512088527,-0.0001359015297376,-5.95859271873406e-05,2.688688443646405e-05,0.0018240245797081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848025172948837,-30.81329727172852,-0.3958767056465149,12.520203590393066,0.2553654015064239,2.329622745513916,0.1405737400054931,0.1969029885609831,0.2639559715620522,0.182752808648036,0.2032656398044334,-0.0543450539217188,0.1036378869208195,0.1618449248111662,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883941411972046,0.7284970879554749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3586471682652241,0.5804911112698712,0.2344474478699192,1
0.0113708972930908,-0.0778784797766752,0.3798955672414679,-0.1089680590774661,-2.512427129914345,-0.1147221566779763,2.883682918221675,0.7284798791939097,1.0,0.0008975740200492,-0.0016575033764712,-0.0024017512088527,-0.0001359015297376,-5.95859271873406e-05,2.688688443646405e-05,0.0018240245797081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848025172948837,-30.81329727172852,-0.3958767056465149,12.520203590393066,0.2553654015064239,2.329622745513916,0.1405737400054931,0.1969029885609831,0.2639559715620522,0.182752808648036,0.2032656398044334,-0.0543450539217188,0.1036378869208195,0.1618449248111662,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883941411972046,0.7284970879554749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3586471682652241,0.5804911112698712,0.2344474478699192,1
0.0198700428009033,-0.0778784797766752,0.3798955672414679,-0.1089680590774661,-2.512427129914345,-0.1147221566779763,2.883682918221675,0.7284798791939097,1.0,0.0008975740200492,-0.0016575033764712,-0.0024017512088527,-0.0001359015297376,-5.95859271873406e-05,2.688688443646405e-05,0.0018240245797081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848025172948837,-30.81329727172852,-0.3958767056465149,12.520203590393066,0.2553654015064239,2.329622745513916,0.1405737400054931,0.1969029885609831,0.2639559715620522,0.182752808648036,0.2032656398044334,-0.0543450539217188,0.1036378869208195,0.1618449248111662,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883941411972046,0.7284970879554749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3586471682652241,0.5804911112698712,0.2344474478699192,1
0.0359368324279785,-0.0778784797766752,0.379898351300778,-0.1089651795370922,-2.512421922615552,-0.1147211002279354,2.883687161126528,0.728471453044762,1.0,-0.0023259531881042,-0.0004668846976139,0.0001944637781318,0.0013022950537403,0.0003187165568809,0.0002929877651095,-0.0009228049372843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848025172948837,-30.852970123291016,-0.4355495572090149,12.444825172424316,0.2553654015064239,2.329622745513916,0.2009985446929931,0.2351573426387597,0.2734747618573495,0.2235882476557208,0.1954152068512067,-0.0579602038031107,0.1030419341988636,0.1652165102713841,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883946180343628,0.7284923195838928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3744674509189636,0.5913900872482601,0.2727931121994049,1
0.051781415939331,-0.0778784797766752,0.379898351300778,-0.1089651795370922,-2.512421922615552,-0.1147211002279354,2.883687161126528,0.728471453044762,1.0,-0.0023259531881042,-0.0004668846976139,0.0001944637781318,0.0013022950537403,0.0003187165568809,0.0002929877651095,-0.0009228049372843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848025172948837,-30.852970123291016,-0.4355495572090149,12.444825172424316,0.2553654015064239,2.329622745513916,0.2009985446929931,0.2351573426387597,0.2734747618573495,0.2235882476557208,0.1954152068512067,-0.0579602038031107,0.1030419341988636,0.1652165102713841,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883946180343628,0.7284923195838928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3744674509189636,0.5913900872482601,0.2727931121994049,1
0.0666236877441406,-0.0778809854304581,0.3799008569550095,-0.1089679548238288,-2.51242712991419,-0.1147208371901706,2.883684749932987,0.7284788381847895,1.0,-0.0005249038222656,0.0001533059644516,0.0001361101407363,-0.0001964920320005,0.0005671540216722,4.63013158281868e-05,0.0019626135652953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205080837011337,-30.888675689697266,-0.3958767056465149,12.520203590393066,0.2462101280689239,2.319551944732666,0.1213476657867431,0.1951468324117754,0.269205017211272,0.1873419220467932,0.1996940101354503,-0.0539573010513436,0.1017658048537087,0.1672783796595484,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883941411972046,0.7284923195838928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3562627352446132,0.5861945872668758,0.235243160565239,1
0.0857596397399902,-0.0778809854304581,0.3799008569550095,-0.1089679548238288,-2.51242712991419,-0.1147208371901706,2.883684749932987,0.7284788381847895,1.0,-0.0005249038222656,0.0001533059644516,0.0001361101407363,-0.0001964920320005,0.0005671540216722,4.63013158281868e-05,0.0019626135652953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205080837011337,-30.888675689697266,-0.3958767056465149,12.520203590393066,0.2462101280689239,2.319551944732666,0.1213476657867431,0.1951468324117754,0.269205017211272,0.1873419220467932,0.1996940101354503,-0.0539573010513436,0.1017658048537087,0.1672783796595484,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883941411972046,0.7284923195838928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3562627352446132,0.5861945872668758,0.235243160565239,1
0.1005103588104248,-0.0778809854304581,0.3799008569550095,-0.1089679548238288,-2.51242712991419,-0.1147208371901706,2.883684749932987,0.7284788381847895,1.0,-0.0005249038222656,0.0001533059644516,0.0001361101407363,-0.0001964920320005,0.0005671540216722,4.63013158281868e-05,0.0019626135652953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205080837011337,-30.888675689697266,-0.3958767056465149,12.520203590393066,0.2462101280689239,2.319551944732666,0.1213476657867431,0.1951468324117754,0.269205017211272,0.1873419220467932,0.1996940101354503,-0.0539573010513436,0.1017658048537087,0.1672783796595484,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511548519134521,-0.1146938353776931,2.883941411972046,0.7284923195838928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3562627352446132,0.5861945872668758,0.235243160565239,1
0.1170578002929687,-0.0778809854304581,0.3798983513012266,-0.1089679548238453,-2.512429355605082,-0.1147222092571054,2.883689198552702,0.7284802888219534,1.0,-0.0007169136873815,-0.0004470359979981,0.0057894642461736,0.0011132907055159,-3.734167389948624e-05,0.0004148268729399,0.0008011268828426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205080837011337,-30.852970123291016,-0.3958767056465149,12.520203590393066,0.2553654015064239,2.309481143951416,0.1213476657867431,0.2086706257090318,0.2676434240352575,0.1963140272274815,0.2101575922800516,-0.0546323087148083,0.1020316688782644,0.1646810566015719,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511551856994629,-0.1146938353776931,2.883946180343628,0.7284923195838928,0.0,0.0,0.024835268035531,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3623542829822684,0.595871453534874,0.2466853034648415,1
0.1320776939392089,-0.0778809854304581,0.3798983513012266,-0.1089679548238453,-2.512429355605082,-0.1147222092571054,2.883689198552702,0.7284802888219534,1.0,-0.0007169136873815,-0.0004470359979981,0.0057894642461736,0.0011132907055159,-3.734167389948624e-05,0.0004148268729399,0.0008011268828426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205080837011337,-30.852970123291016,-0.3958767056465149,12.520203590393066,0.2553654015064239,2.309481143951416,0.1213476657867431,0.2086706257090318,0.2676434240352575,0.1963140272274815,0.2101575922800516,-0.0546323087148083,0.1020316688782644,0.1646810566015719,-0.0778107448746506,0.3799299942504817,-0.1089737961961588,-2.512386168974947,-0.1147354415557789,2.8836878006723192,0.7285169278334015,-0.0778655111789703,0.3777332305908203,-0.1089957356452941,-2.511551856994629,-0.1146938353776931,2.883946180343628,0.7284923195838928,0.0,0.0,0.024835268035531,0.0,0.0,0.0,0.0,-999,-999,-4.905,-0.3623542829822684,0.595871453534874,0.2466853034648415,1
